2026-03-04 13:22:03 | System | N/A | Logo Engine Booting => Staggering 1 concurrent streams.
2026-03-04 16:13:00.553 | WARNING  | Sony_Pal_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:04.587 | WARNING  | Sony_Pal_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:05.627 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:09.651 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:10.614 | WARNING  | Sony_Pal_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:14.664 | WARNING  | Sony_Pal_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:15.721 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:19.753 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:20.679 | WARNING  | Sony_Pal_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:24.739 | WARNING  | Sony_Pal_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:25.811 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:29.863 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:30.672 | WARNING  | Sony_Pal_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:34.696 | WARNING  | Sony_Pal_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:35.853 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:39.882 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:40.762 | WARNING  | Sony_Pal_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:44.811 | WARNING  | Sony_Pal_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:45.891 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:49.911 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:50.761 | WARNING  | Sony_Pal_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:54.803 | WARNING  | Sony_Pal_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:13:55.886 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:13:59.926 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:14:00.663 | INFO     | Sony_Pal_HD | score=0.10 | status=LOGO MISSING | retries=0
2026-03-04 16:14:05.950 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:14:08.344 | INFO     | Sony_Pal_HD | score=0.00 | status=LOGO MISSING | retries=0
2026-03-04 16:14:10.012 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:14:16.019 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:14:20.061 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:14:20.180 | INFO     | Sony_Pal_HD | score=0.00 | status=LOGO MISSING | retries=0
2026-03-04 16:14:26.053 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:14:28.195 | INFO     | Sony_Pal_HD | score=0.00 | status=LOGO MISSING | retries=0
2026-03-04 16:14:30.080 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:14:36.153 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:14:38.780 | INFO     | Sony_Pal_HD | score=0.00 | status=LOGO MISSING | retries=0
2026-03-04 16:14:40.199 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:14:46.027 | INFO     | SAB_HD | score=0.01 | status=LOGO MISSING | retries=0
2026-03-04 16:14:49.879 | INFO     | Sony_Pal_HD | score=0.03 | status=LOGO MISSING | retries=0
2026-03-04 16:14:54.065 | INFO     | SAB_HD | score=0.00 | status=LOGO MISSING | retries=0
2026-03-04 16:15:01.057 | WARNING  | Sony_Pal_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:15:03.179 | INFO     | Sony_Pal_HD | score=0.01 | status=LOGO MISSING | retries=1
2026-03-04 16:15:03.754 | INFO     | SAB_HD | score=0.04 | status=LOGO MISSING | retries=0
2026-03-04 16:15:08.823 | INFO     | Sony_Pal_HD | score=0.01 | status=LOGO MISSING | retries=0
2026-03-04 16:15:14.519 | INFO     | SAB_HD | score=0.05 | status=LOGO MISSING | retries=0
2026-03-04 16:15:19.194 | INFO     | Sony_Pal_HD | score=0.01 | status=LOGO MISSING | retries=0
2026-03-04 16:15:24.944 | INFO     | SAB_HD | score=0.00 | status=LOGO MISSING | retries=0
2026-03-04 16:15:31.295 | WARNING  | Sony_Pal_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:15:35.330 | WARNING  | Sony_Pal_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:15:35.803 | INFO     | SAB_HD | score=0.00 | status=LOGO MISSING | retries=0
2026-03-04 16:15:39.043 | INFO     | Sony_Pal_HD | score=0.00 | status=LOGO MISSING | retries=0
2026-03-04 16:15:40.820 | INFO     | System | score=N/A | status=Shutdown signal received, draining workers.
2026-03-04 16:15:41.014 | INFO     | System | score=N/A | status=Scheduler stopped.
2026-03-04 16:16:22.848 | INFO     | System | score=N/A | status=Engine started with 2 streams, poll=10.0s, workers=2, recommended_workers=2.
2026-03-04 16:16:22.856 | INFO     | System | score=N/A | status=API server listening on http://0.0.0.0:8000
2026-03-04 16:16:24.956 | INFO     | SAB_HD | score=0.00 | status=WARMUP | retries=0
2026-03-04 16:16:29.511 | INFO     | Sony_Pal | score=0.00 | status=WARMUP | retries=0
2026-03-04 16:16:34.261 | INFO     | SAB_HD | score=0.01 | status=WARMUP | retries=0
2026-03-04 16:16:34.614 | INFO     | System | score=N/A | status=Shutdown signal received, draining workers.
2026-03-04 16:16:34.811 | INFO     | System | score=N/A | status=Scheduler stopped.
2026-03-04 16:17:32.693 | INFO     | System | score=N/A | status=Engine started with 2 streams, poll=10.0s, workers=2, recommended_workers=2.
2026-03-04 16:17:32.703 | INFO     | System | score=N/A | status=API server listening on http://0.0.0.0:8000
2026-03-04 16:17:34.693 | INFO     | SAB_HD | score=0.70 | status=WARMUP | retries=0
2026-03-04 16:17:41.780 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:17:45.367 | INFO     | SAB_HD | score=0.72 | status=WARMUP | retries=0
2026-03-04 16:17:45.830 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:17:51.772 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:17:54.117 | INFO     | SAB_HD | score=0.72 | status=LOGO PRESENT | retries=0
2026-03-04 16:17:55.817 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:18:00.906 | INFO     | System | score=N/A | status=Shutdown signal received, draining workers.
2026-03-04 16:18:01.043 | WARNING  | Sony_Pal capture failed (attempt 1/2): no packets received. Retrying in 1.00s.
2026-03-04 16:18:02.061 | WARNING  | Sony_Pal | score=N/A | status=STREAM_DOWN | retries=1 | error=scheduler stopping
2026-03-04 16:18:02.061 | INFO     | System | score=N/A | status=Scheduler stopped.
2026-03-04 16:19:08.875 | INFO     | System | score=N/A | status=Engine started with 2 streams, poll=10.0s, workers=2, recommended_workers=2.
2026-03-04 16:19:08.888 | INFO     | System | score=N/A | status=API server listening on http://0.0.0.0:8000
2026-03-04 16:19:10.781 | INFO     | SAB_HD | score=0.76 | status=WARMUP | retries=0
2026-03-04 16:19:17.980 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:19:21.444 | INFO     | SAB_HD | score=0.75 | status=WARMUP | retries=0
2026-03-04 16:19:22.036 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:19:28.079 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:19:31.157 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=0
2026-03-04 16:19:32.134 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:19:38.106 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:19:42.154 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:19:43.026 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:19:46.494 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=1
2026-03-04 16:19:48.188 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:19:51.157 | INFO     | SAB_HD | score=0.75 | status=LOGO PRESENT | retries=0
2026-03-04 16:19:52.214 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:19:58.184 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:20:02.262 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:20:03.187 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:20:06.046 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=1
2026-03-04 16:20:08.181 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:20:12.192 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:20:13.191 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:20:15.750 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=1
2026-03-04 16:20:18.222 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:20:20.497 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=0
2026-03-04 16:20:22.256 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:20:28.291 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:20:31.047 | INFO     | SAB_HD | score=0.72 | status=LOGO PRESENT | retries=0
2026-03-04 16:20:32.339 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:20:38.368 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:20:41.274 | INFO     | SAB_HD | score=0.73 | status=LOGO PRESENT | retries=0
2026-03-04 16:20:42.401 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:20:43.325 | INFO     | System | score=N/A | status=Shutdown signal received, draining workers.
2026-03-04 16:20:43.500 | INFO     | System | score=N/A | status=Scheduler stopped.
2026-03-04 16:22:53.434 | INFO     | System | score=N/A | status=Engine started with 2 streams, poll=10.0s, workers=2, recommended_workers=2.
2026-03-04 16:22:53.443 | INFO     | System | score=N/A | status=API server listening on http://0.0.0.0:8000
2026-03-04 16:22:57.464 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:22:59.991 | INFO     | Sony_Pal | score=0.65 | status=WARMUP | retries=0
2026-03-04 16:23:01.528 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:23:05.037 | INFO     | SAB_HD | score=0.75 | status=WARMUP | retries=0
2026-03-04 16:23:12.533 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:23:14.843 | INFO     | SAB_HD | score=0.68 | status=LOGO PRESENT | retries=0
2026-03-04 16:23:16.130 | INFO     | Sony_Pal | score=0.65 | status=WARMUP | retries=1
2026-03-04 16:23:22.536 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:23:26.306 | INFO     | SAB_HD | score=0.75 | status=LOGO PRESENT | retries=0
2026-03-04 16:23:26.576 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:23:29.853 | INFO     | Sony_Pal | score=0.67 | status=LOGO PRESENT | retries=0
2026-03-04 16:23:35.093 | INFO     | SAB_HD | score=0.68 | status=LOGO PRESENT | retries=0
2026-03-04 16:23:41.777 | INFO     | Sony_Pal | score=0.65 | status=LOGO PRESENT | retries=0
2026-03-04 16:23:47.193 | INFO     | SAB_HD | score=0.69 | status=LOGO PRESENT | retries=0
2026-03-04 16:23:50.009 | INFO     | Sony_Pal | score=0.39 | status=LOGO MISSING | retries=0
2026-03-04 16:23:55.082 | INFO     | SAB_HD | score=0.69 | status=LOGO PRESENT | retries=0
2026-03-04 16:24:02.585 | INFO     | Sony_Pal | score=0.63 | status=LOGO PRESENT | retries=0
2026-03-04 16:24:07.907 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:24:11.951 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:24:12.743 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:24:15.925 | INFO     | SAB_HD | score=0.66 | status=LOGO PRESENT | retries=0
2026-03-04 16:24:16.807 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:24:22.780 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:24:25.321 | INFO     | Sony_Pal | score=0.65 | status=LOGO PRESENT | retries=1
2026-03-04 16:24:26.982 | INFO     | SAB_HD | score=0.66 | status=LOGO PRESENT | retries=0
2026-03-04 16:24:30.162 | INFO     | Sony_Pal | score=0.39 | status=LOGO MISSING | retries=0
2026-03-04 16:24:35.748 | INFO     | SAB_HD | score=0.66 | status=LOGO PRESENT | retries=0
2026-03-04 16:24:40.275 | INFO     | Sony_Pal | score=0.66 | status=LOGO PRESENT | retries=0
2026-03-04 16:24:42.370 | INFO     | System | score=N/A | status=Shutdown signal received, draining workers.
2026-03-04 16:24:42.572 | INFO     | System | score=N/A | status=Scheduler stopped.
2026-03-04 16:30:17.570 | INFO     | System | score=N/A | status=Engine started with 2 streams, poll=10.0s, workers=2, recommended_workers=2.
2026-03-04 16:30:17.576 | INFO     | System | score=N/A | status=API server listening on http://0.0.0.0:8000
2026-03-04 16:30:20.957 | INFO     | SAB_HD | score=0.70 | status=WARMUP | retries=0
2026-03-04 16:30:26.717 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:30:28.922 | INFO     | SAB_HD | score=0.74 | status=WARMUP | retries=0
2026-03-04 16:30:30.759 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:30:36.711 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:30:39.061 | INFO     | SAB_HD | score=0.67 | status=LOGO PRESENT | retries=0
2026-03-04 16:30:40.720 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:30:46.790 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:30:50.805 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:30:51.044 | INFO     | SAB_HD | score=0.68 | status=LOGO PRESENT | retries=0
2026-03-04 16:30:56.811 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:30:59.332 | INFO     | SAB_HD | score=0.73 | status=LOGO PRESENT | retries=0
2026-03-04 16:31:00.833 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:31:06.804 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:31:09.484 | INFO     | SAB_HD | score=0.72 | status=LOGO PRESENT | retries=0
2026-03-04 16:31:10.579 | INFO     | System | score=N/A | status=Shutdown signal received, draining workers.
2026-03-04 16:31:10.628 | WARNING  | Sony_Pal | score=N/A | status=NO_PACKETS_RECEIVED | retries=1 | error=no packets received
2026-03-04 16:31:10.789 | INFO     | System | score=N/A | status=Scheduler stopped.
2026-03-04 16:33:13.467 | INFO     | System | score=N/A | status=Engine started with 2 streams, poll=10.0s, workers=2, recommended_workers=2.
2026-03-04 16:33:13.476 | INFO     | System | score=N/A | status=API server listening on http://0.0.0.0:8000
2026-03-04 16:33:16.490 | INFO     | SAB_HD | score=0.74 | status=WARMUP | retries=0
2026-03-04 16:33:22.540 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:33:26.196 | INFO     | SAB_HD | score=0.76 | status=WARMUP | retries=0
2026-03-04 16:33:26.554 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:33:32.521 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:33:35.067 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=0
2026-03-04 16:33:36.539 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:33:42.559 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:33:46.586 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:33:46.632 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=0
2026-03-04 16:33:52.553 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:33:55.038 | INFO     | SAB_HD | score=0.71 | status=LOGO PRESENT | retries=0
2026-03-04 16:33:56.580 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:34:02.553 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:34:06.577 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:34:07.770 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:34:11.732 | INFO     | SAB_HD | score=0.66 | status=LOGO PRESENT | retries=1
2026-03-04 16:34:12.644 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:34:16.696 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:34:17.812 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:34:21.857 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:34:22.720 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:34:26.734 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:34:27.653 | INFO     | SAB_HD | score=0.75 | status=LOGO PRESENT | retries=0
2026-03-04 16:34:32.780 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:34:36.829 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:34:37.052 | INFO     | SAB_HD | score=0.74 | status=LOGO PRESENT | retries=0
2026-03-04 16:34:42.830 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:34:46.801 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=0
2026-03-04 16:34:46.880 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:34:52.861 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:34:56.069 | INFO     | SAB_HD | score=0.75 | status=LOGO PRESENT | retries=0
2026-03-04 16:34:56.904 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:35:02.940 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:35:05.653 | INFO     | SAB_HD | score=0.74 | status=LOGO PRESENT | retries=0
2026-03-04 16:35:06.969 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:35:12.962 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:35:15.536 | INFO     | SAB_HD | score=0.77 | status=LOGO PRESENT | retries=0
2026-03-04 16:35:16.987 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:35:23.042 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:35:25.925 | INFO     | SAB_HD | score=0.75 | status=LOGO PRESENT | retries=0
2026-03-04 16:35:27.073 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:35:33.061 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:35:37.137 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:35:38.271 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:35:41.820 | INFO     | SAB_HD | score=0.71 | status=LOGO PRESENT | retries=1
2026-03-04 16:35:43.075 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:35:45.721 | INFO     | SAB_HD | score=0.71 | status=LOGO PRESENT | retries=0
2026-03-04 16:35:47.108 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:35:53.151 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:35:56.617 | INFO     | SAB_HD | score=0.75 | status=LOGO PRESENT | retries=0
2026-03-04 16:35:57.173 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:36:03.258 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:36:07.322 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:36:07.783 | INFO     | SAB_HD | score=0.73 | status=LOGO PRESENT | retries=0
2026-03-04 16:36:13.278 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:36:17.300 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:36:18.476 | WARNING  | SAB_HD capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:36:22.539 | WARNING  | SAB_HD | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:36:23.321 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:36:25.806 | INFO     | System | score=N/A | status=Shutdown signal received, draining workers.
2026-03-04 16:36:25.871 | WARNING  | Sony_Pal | score=N/A | status=NO_PACKETS_RECEIVED | retries=1 | error=no packets received
2026-03-04 16:36:25.999 | WARNING  | SAB_HD capture failed (attempt 1/2): decoder failure. Retrying in 1.00s.
2026-03-04 16:36:27.042 | WARNING  | SAB_HD | score=N/A | status=STREAM_DOWN | retries=1 | error=scheduler stopping
2026-03-04 16:36:27.050 | INFO     | System | score=N/A | status=Scheduler stopped.
2026-03-04 16:36:40.911 | INFO     | System | score=N/A | status=Engine started with 2 streams, poll=10.0s, workers=2, recommended_workers=2.
2026-03-04 16:36:40.929 | INFO     | System | score=N/A | status=API server listening on http://0.0.0.0:8000
2026-03-04 16:36:44.052 | INFO     | SAB_HD | score=0.75 | status=WARMUP | retries=0
2026-03-04 16:36:49.933 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:36:53.991 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:36:54.228 | INFO     | SAB_HD | score=0.74 | status=WARMUP | retries=0
2026-03-04 16:37:00.001 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:37:02.357 | INFO     | SAB_HD | score=0.74 | status=LOGO PRESENT | retries=0
2026-03-04 16:37:04.032 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:37:10.049 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:37:12.479 | INFO     | SAB_HD | score=0.74 | status=LOGO PRESENT | retries=0
2026-03-04 16:37:14.115 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
2026-03-04 16:37:20.050 | WARNING  | Sony_Pal capture failed (attempt 1/2): stream timeout. Retrying in 1.00s.
2026-03-04 16:37:22.317 | INFO     | SAB_HD | score=0.76 | status=LOGO PRESENT | retries=0
2026-03-04 16:37:24.075 | WARNING  | Sony_Pal | score=N/A | status=STREAM_TIMEOUT | retries=1 | error=stream timeout
